0.0,22.0,5675.130000000003
0.005,21.0,6090.149999999999
0.01,20.0,6401.710000000001
0.014,20.0,6695.800000000001
0.019,20.0,6413.699999999999
0.023,20.0,6961.95
0.028,19.0,7039.7000000000035
0.033,19.0,6752.760000000003
0.038,19.0,6985.1100000000015
0.05,19.0,7074.580000000002
0.055,19.0,7124.990000000002
0.06,19.0,7014.830000000004
0.064,19.0,7172.1500000000015
0.069,19.0,7249.490000000002
0.074,19.0,7236.29
0.078,19.0,6980.3200000000015
0.084,19.0,7445.550000000004
0.088,19.0,7249.320000000003
0.094,19.0,7625.35
0.1,19.0,7257.849999999999
0.112,19.0,7208.4800000000005
0.116,19.0,5865.42
0.119,19.0,5407.890000000001
0.122,19.0,5117.99
0.124,19.0,4970.459999999998
0.127,19.0,4859.3499999999985
0.13,19.0,4707.669999999998
0.132,19.0,4568.679999999998
0.135,19.0,4495.469999999998
0.138,19.0,4469.569999999999
0.14,19.0,4413.769999999999
0.149,19.0,4364.809999999999
0.151,19.0,4328.15
0.154,19.0,4302.669999999998
0.156,19.0,4288.359999999999
0.159,19.0,4280.549999999998
0.161,19.0,4264.809999999999
0.163,19.0,4264.809999999999
0.166,19.0,4242.229999999999
0.169,19.0,4213.979999999999
0.172,19.0,4200.989999999999
0.175,19.0,4183.869999999999
0.178,19.0,4167.249999999998
0.181,19.0,4138.649999999999
0.191,19.0,4132.889999999998
0.193,19.0,4130.579999999998
0.195,19.0,4108.4
0.198,19.0,4099.48
0.2,19.0,4096.4
0.203,19.0,4089.729999999999
0.205,19.0,4088.849999999999
0.208,19.0,4077.0999999999985
0.211,19.0,4077.0999999999985
0.213,19.0,4072.7099999999987
0.216,19.0,4071.249999999998
0.218,19.0,4067.619999999998
0.221,19.0,4064.2999999999984
0.233,19.0,4061.4199999999983
0.235,19.0,4056.139999999998
0.238,19.0,4052.3399999999983
0.241,19.0,4050.3199999999983
0.245,19.0,4043.5399999999977
0.249,19.0,4043.5399999999977
0.253,19.0,4043.5399999999977
0.256,19.0,4039.0799999999977
0.259,19.0,4038.6599999999976
0.262,19.0,4038.6599999999976
0.265,19.0,4038.6599999999976
0.267,19.0,4034.2299999999977
0.276,19.0,4034.2299999999977
0.279,19.0,4022.8399999999974
0.281,19.0,4022.8399999999974
0.284,19.0,4021.0199999999973
0.286,19.0,4021.0199999999973
0.289,19.0,4009.7599999999975
0.292,19.0,4009.7599999999975
0.294,19.0,4009.7599999999975
