0.0,22.0,5676.560000000002
0.0,22.0,5753.650000000002
0.0,22.0,5785.560000000002
0.001,22.0,5776.310000000002
0.001,22.0,5734.720000000002
0.001,22.0,5734.010000000002
0.001,22.0,5691.540000000003
0.001,22.0,5690.990000000003
0.001,22.0,5718.980000000003
0.001,22.0,5768.150000000003
0.001,22.0,5804.6600000000035
0.001,22.0,5812.280000000003
0.001,22.0,5816.140000000004
0.001,22.0,5884.530000000005
0.001,22.0,5959.870000000005
0.001,22.0,5957.300000000006
0.001,22.0,5954.820000000005
0.001,22.0,5949.330000000005
0.001,22.0,5902.010000000006
0.001,22.0,5908.290000000005
0.001,22.0,5918.9200000000055
0.001,22.0,5901.590000000006
0.001,22.0,5908.8300000000045
0.001,22.0,5908.8300000000045
0.001,22.0,5891.640000000004
0.002,22.0,5894.740000000003
0.002,22.0,5845.760000000005
0.002,22.0,5855.620000000004
0.002,22.0,5956.980000000005
0.002,22.0,5929.710000000005
0.002,22.0,5904.670000000005
0.002,22.0,5978.140000000005
0.002,22.0,6021.090000000005
0.002,22.0,6014.200000000005
0.002,22.0,5961.060000000006
0.002,22.0,5961.4600000000055
0.002,22.0,5950.880000000006
0.002,22.0,5932.610000000005
0.002,22.0,5901.440000000005
0.002,22.0,5913.830000000005
0.002,22.0,5913.830000000005
0.002,22.0,5922.000000000005
0.002,22.0,6015.980000000004
0.002,22.0,5989.470000000004
0.002,22.0,5935.930000000004
0.002,22.0,5917.7500000000055
0.003,22.0,5897.490000000006
0.003,22.0,5901.930000000006
0.003,22.0,6039.320000000005
0.003,22.0,6159.180000000006
0.003,22.0,6185.450000000005
0.003,22.0,6157.470000000004
0.003,22.0,6157.470000000004
0.003,22.0,6151.980000000003
0.003,22.0,6190.390000000004
0.003,22.0,6141.820000000003
0.003,22.0,6229.180000000004
0.003,22.0,6247.830000000004
0.003,22.0,6218.310000000003
0.003,22.0,6220.100000000002
0.003,22.0,6220.210000000002
0.003,22.0,6165.240000000002
0.003,22.0,6265.450000000003
0.003,22.0,6274.090000000003
0.003,22.0,6334.190000000003
0.004,22.0,6245.630000000002
0.004,22.0,6226.440000000002
0.004,22.0,6216.090000000003
0.004,22.0,6194.220000000002
0.004,22.0,6173.420000000002
0.004,22.0,6163.520000000001
0.004,22.0,6181.010000000002
0.004,22.0,6170.420000000003
0.004,22.0,6096.170000000003
0.004,22.0,6148.250000000003
0.004,22.0,6151.620000000003
0.004,22.0,6253.380000000003
0.004,22.0,6249.760000000003
0.004,22.0,6249.580000000003
0.004,22.0,5676.560000000002
0.004,22.0,5676.560000000002
0.004,22.0,5676.560000000002
0.004,22.0,5676.560000000002
0.004,22.0,5676.560000000002
0.005,22.0,5676.560000000002
0.005,22.0,5672.960000000002
0.005,22.0,5672.960000000002
0.005,22.0,5672.960000000002
0.005,22.0,5671.770000000003
0.005,22.0,5671.770000000003
0.005,22.0,5666.190000000003
0.005,22.0,5666.190000000003
0.005,22.0,5666.190000000003
0.005,22.0,5666.190000000003
0.005,22.0,5666.190000000003
0.005,22.0,5666.190000000003
0.005,22.0,5666.190000000003
0.005,22.0,5659.2400000000025
0.005,22.0,5659.2400000000025
0.005,22.0,5640.970000000002
0.005,22.0,5640.970000000002
0.005,22.0,5598.1500000000015
0.006,22.0,5598.1500000000015
0.006,22.0,5598.090000000002
0.006,22.0,5598.090000000002
0.006,22.0,5557.170000000003
0.006,22.0,5551.930000000002
0.006,22.0,5551.930000000002
0.006,22.0,5551.930000000002
0.006,22.0,5551.930000000002
0.011,22.0,5537.0700000000015
0.011,22.0,5537.0700000000015
0.011,22.0,5537.0700000000015
0.011,22.0,5537.0700000000015
0.011,22.0,5537.0700000000015
0.011,22.0,5537.0700000000015
0.011,22.0,5537.0700000000015
0.011,22.0,5534.210000000002
0.011,22.0,5533.160000000002
0.011,22.0,5533.160000000002
0.011,22.0,5532.680000000001
0.012,22.0,5532.680000000001
0.012,22.0,5532.680000000001
0.012,22.0,5532.680000000001
0.012,22.0,5532.680000000001
0.012,22.0,5532.680000000001
0.012,22.0,5532.680000000001
0.012,22.0,5532.680000000001
0.012,22.0,5532.680000000001
0.012,22.0,5529.980000000001
0.012,22.0,5529.980000000001
0.012,22.0,5529.980000000001
0.012,22.0,5529.980000000001
0.012,22.0,5529.680000000002
0.012,22.0,5529.680000000002
0.012,22.0,5527.390000000001
0.012,22.0,5527.390000000001
0.012,22.0,5505.250000000002
0.012,22.0,5505.250000000002
0.013,22.0,5505.250000000002
0.013,22.0,5499.350000000001
0.013,22.0,5490.760000000001
0.013,22.0,5488.800000000001
0.013,22.0,5487.280000000001
0.013,22.0,5487.280000000001
0.013,22.0,5487.280000000001
0.013,22.0,5487.280000000001
0.013,22.0,5463.27
0.013,22.0,5463.27
0.013,22.0,5463.27
0.013,22.0,5463.27
0.013,22.0,5463.27
0.014,22.0,5463.27
0.014,22.0,5463.27
0.014,22.0,5463.27
0.014,22.0,5463.27
0.014,22.0,5463.27
0.014,22.0,5438.35
0.014,22.0,5438.35
0.014,22.0,5438.35
0.014,22.0,5438.17
0.014,22.0,5438.17
0.014,22.0,5401.9
0.014,22.0,5401.9
0.014,22.0,5401.9
0.014,22.0,5401.9
0.014,22.0,5384.57
0.014,22.0,5384.57
0.015,22.0,5384.57
0.015,22.0,5384.57
0.015,22.0,5384.57
0.015,22.0,5384.57
0.015,22.0,5380.72
0.015,22.0,5379.910000000001
0.015,22.0,5379.910000000001
0.015,22.0,5375.150000000001
0.015,22.0,5375.150000000001
0.015,22.0,5375.150000000001
0.015,22.0,5373.41
0.015,22.0,5373.41
0.015,22.0,5373.41
0.015,22.0,5373.41
0.015,22.0,5373.41
0.015,22.0,5373.41
0.015,22.0,5373.41
0.015,22.0,5341.740000000001
0.015,22.0,5341.740000000001
0.015,22.0,5341.740000000001
0.015,22.0,5319.720000000001
0.015,22.0,5319.720000000001
0.015,22.0,5319.720000000001
0.015,22.0,5319.310000000001
0.016,22.0,5319.310000000001
0.016,22.0,5319.310000000001
0.016,22.0,5307.010000000002
0.016,22.0,5307.010000000002
0.016,22.0,5307.010000000002
0.016,22.0,5307.010000000002
0.016,22.0,5307.010000000002
0.016,22.0,5307.010000000002
0.016,22.0,5296.630000000002
0.016,22.0,5295.550000000002
0.016,22.0,5295.550000000002
0.016,22.0,5295.550000000002
0.016,22.0,5295.550000000002
0.016,22.0,5295.550000000002
0.016,22.0,5295.550000000002
0.016,22.0,5295.550000000002
0.016,22.0,5295.550000000002
0.016,21.0,5261.860000000002
0.016,21.0,5261.860000000002
0.016,21.0,5254.540000000003
0.017,21.0,5254.540000000003
0.017,21.0,5254.540000000003
0.017,21.0,5254.540000000003
0.017,21.0,5254.540000000003
0.017,21.0,5254.540000000003
0.017,21.0,5254.540000000003
0.017,21.0,5254.540000000003
0.017,21.0,5254.540000000003
0.017,21.0,5254.540000000003
0.017,21.0,5254.540000000003
0.017,21.0,5251.130000000003
0.017,21.0,5251.130000000003
0.017,21.0,5251.130000000003
0.017,21.0,5248.200000000003
0.017,21.0,5240.070000000002
0.017,21.0,5240.070000000002
0.017,21.0,5240.070000000002
0.017,21.0,5223.000000000002
0.017,21.0,5223.000000000002
0.017,21.0,5223.000000000002
0.017,21.0,5223.000000000002
0.017,21.0,5223.000000000002
0.017,21.0,5223.000000000002
